project_id,project_name,cert_year,stratum,council_outcome,queue_rank,source_type,source_container_id,source_container_title,document_title,document_family,source_priority,document_url,api_url,action_code,ulurp_number,application_prefix,a_application_flag,m_report_candidate_flag,ceqr_number,document_created_at,fetch_status,fetch_http_status,fetch_error
P2004K0140,DOWNTOWN BKLYN DEVELOPMENT,2003,B,approve_w_mods,15,cpc_report_nycgov_fallback,72988e5c-2533-e811-8129-1458d04d2538,Disposition of Non,C040180PPK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/040180.pdf,"https://zap-api-production.herokuapp.com/projects/P2004K0140?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",PP,C040180PPK,C,False,False,03DME016K,,success,200,
P2004K0140,DOWNTOWN BKLYN DEVELOPMENT,2003,B,approve_w_mods,15,cpc_report_nycgov_fallback,030712ea-2433-e811-8129-1458d04d2538,Site Selection (City Facility),C040185PSK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/040185.pdf,"https://zap-api-production.herokuapp.com/projects/P2004K0140?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",PS,C040185PSK,C,False,False,03DME016K,,success,200,
P2003M0230,HOUSING ON THIRD ST,2003,B,approve,16,cpc_report_nycgov_fallback,f5e49656-2533-e811-8129-1458d04d2538,Urban Development Action Area,C030262HAM CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/030262.pdf,"https://zap-api-production.herokuapp.com/projects/P2003M0230?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C030262HAM,C,False,False,,,success,200,
P2003M0230,HOUSING ON THIRD ST,2003,B,approve,16,project_page,P2003M0230,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2003M0230,"https://zap-api-production.herokuapp.com/projects/P2003M0230?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,,,success,200,
P2003M0368,OLGA MENDEZ APTS,2003,B,approve,17,cpc_report_nycgov_fallback,06e59656-2533-e811-8129-1458d04d2538,Urban Development Action Area,C030441HAM CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/030441.pdf,"https://zap-api-production.herokuapp.com/projects/P2003M0368?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C030441HAM,C,False,False,03HPD010M,,success,200,
P2003M0368,OLGA MENDEZ APTS,2003,B,approve,17,project_page,P2003M0368,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2003M0368,"https://zap-api-production.herokuapp.com/projects/P2003M0368?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD010M,,success,200,
P2003M0368,OLGA MENDEZ APTS,2003,B,approve,17,ceqr_access,03HPD010M,CEQR Access,03HPD010M,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2003M0368?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD010M,,success,200,
P2003M0393,MILBANK FRAWLEY CIRCLE E URP,2003,B,approve,18,project_page,P2003M0393,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2003M0393,"https://zap-api-production.herokuapp.com/projects/P2003M0393?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD010M,,success,200,
P2003M0393,MILBANK FRAWLEY CIRCLE E URP,2003,B,approve,18,ceqr_access,03HPD010M,CEQR Access,03HPD010M,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2003M0393?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD010M,,success,200,
P2003M0393,MILBANK FRAWLEY CIRCLE E URP,2003,B,approve,18,cpc_report_nycgov_fallback,0ce59656-2533-e811-8129-1458d04d2538,Urban Renewal Plan and Amendments,C030475HUM CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/030475.pdf,"https://zap-api-production.herokuapp.com/projects/P2003M0393?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HU,C030475HUM,C,False,False,03HPD010M,,success,200,
P2003M0396,E105TH ST PLAZA,2003,B,approve,19,cpc_report_nycgov_fallback,0fe59656-2533-e811-8129-1458d04d2538,Urban Development Action Area,C030479HAM CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/030479.pdf,"https://zap-api-production.herokuapp.com/projects/P2003M0396?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C030479HAM,C,False,False,02HPD025M,,success,200,
P2003M0396,E105TH ST PLAZA,2003,B,approve,19,project_page,P2003M0396,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2003M0396,"https://zap-api-production.herokuapp.com/projects/P2003M0396?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,02HPD025M,,success,200,
P2003M0396,E105TH ST PLAZA,2003,B,approve,19,ceqr_access,02HPD025M,CEQR Access,02HPD025M,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2003M0396?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,02HPD025M,,success,200,
P2000Q0038,HUNTERS PT MIXED-USE DIST SP PERM,2003,A,withdrawn_post_cert,20,cpc_report_nycgov_fallback,c05a7244-2533-e811-8129-1458d04d2538,Zoning Special Permit,I000051ZSQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/000051.pdf,"https://zap-api-production.herokuapp.com/projects/P2000Q0038?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,I000051ZSQ,,False,False,00DCP006Q,,success,200,
P2000Q0038,HUNTERS PT MIXED-USE DIST SP PERM,2003,A,withdrawn_post_cert,20,cpc_report_nycgov_fallback,bf5a7244-2533-e811-8129-1458d04d2538,Zoning Text Amendment,N000050ZRQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/000050.pdf,"https://zap-api-production.herokuapp.com/projects/P2000Q0038?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZR,N000050ZRQ,N,False,False,00DCP006Q,,success,200,
P2000Q0038,HUNTERS PT MIXED-USE DIST SP PERM,2003,A,withdrawn_post_cert,20,project_page,P2000Q0038,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2000Q0038,"https://zap-api-production.herokuapp.com/projects/P2000Q0038?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,00DCP006Q,,success,200,
P2000Q0038,HUNTERS PT MIXED-USE DIST SP PERM,2003,A,withdrawn_post_cert,20,ceqr_access,00DCP006Q,CEQR Access,00DCP006Q,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2000Q0038?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,00DCP006Q,,success,200,
P2002R0237,SIBP REZONING/NORTHEAST MID-ISLAND,2003,B,approve,21,cpc_report_nycgov_fallback,6ae49656-2533-e811-8129-1458d04d2538,Zoning Map Amendment,C020420ZMR CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/020420.pdf,"https://zap-api-production.herokuapp.com/projects/P2002R0237?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C020420ZMR,C,False,False,04DCP009R,,success,200,
P2002R0237,SIBP REZONING/NORTHEAST MID-ISLAND,2003,B,approve,21,project_page,P2002R0237,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2002R0237,"https://zap-api-production.herokuapp.com/projects/P2002R0237?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2002R0237,SIBP REZONING/NORTHEAST MID-ISLAND,2003,B,approve,21,ceqr_access,04DCP009R,CEQR Access,04DCP009R,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2002R0237?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2002R0329,SIBP REZONING/SOUTHEAST MID-ISLAND,2003,B,approve,22,cpc_report_nycgov_fallback,84e49656-2533-e811-8129-1458d04d2538,Zoning Map Amendment,C020636ZMR CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/020636.pdf,"https://zap-api-production.herokuapp.com/projects/P2002R0329?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C020636ZMR,C,False,False,04DCP009R,,success,200,
P2002R0329,SIBP REZONING/SOUTHEAST MID-ISLAND,2003,B,approve,22,project_page,P2002R0329,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2002R0329,"https://zap-api-production.herokuapp.com/projects/P2002R0329?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2002R0329,SIBP REZONING/SOUTHEAST MID-ISLAND,2003,B,approve,22,ceqr_access,04DCP009R,CEQR Access,04DCP009R,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2002R0329?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2003R0019,SIBP REZONING/CENTRAL MID-ISLAND,2003,B,approve,23,cpc_report_nycgov_fallback,61e59656-2533-e811-8129-1458d04d2538,Zoning Map Amendment,C030022ZMR CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/030022.pdf,"https://zap-api-production.herokuapp.com/projects/P2003R0019?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C030022ZMR,C,False,False,04DCP009R,,success,200,
P2003R0019,SIBP REZONING/CENTRAL MID-ISLAND,2003,B,approve,23,project_page,P2003R0019,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2003R0019,"https://zap-api-production.herokuapp.com/projects/P2003R0019?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2003R0019,SIBP REZONING/CENTRAL MID-ISLAND,2003,B,approve,23,ceqr_access,04DCP009R,CEQR Access,04DCP009R,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2003R0019?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04DCP009R,,success,200,
P2004X0218,R.A.I.N. APTS FOR THE ELDERLY,2004,B,approve,24,cpc_report_nycgov_fallback,a90ccc62-2533-e811-8129-1458d04d2538,Urban Development Action Area,C040274HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/040274.pdf,"https://zap-api-production.herokuapp.com/projects/P2004X0218?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C040274HAX,C,False,False,03HPD015X,,success,200,
P2004X0218,R.A.I.N. APTS FOR THE ELDERLY,2004,B,approve,24,project_page,P2004X0218,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2004X0218,"https://zap-api-production.herokuapp.com/projects/P2004X0218?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD015X,,success,200,
P2004X0218,R.A.I.N. APTS FOR THE ELDERLY,2004,B,approve,24,ceqr_access,03HPD015X,CEQR Access,03HPD015X,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2004X0218?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,03HPD015X,,success,200,
P2004X0348,PARKVIEW COMMONS,2004,B,approve,25,cpc_report_nycgov_fallback,a1d386f2-2433-e811-8126-1458d04dc8c8,Urban Development Action Area,C040456HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/040456.pdf,"https://zap-api-production.herokuapp.com/projects/P2004X0348?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C040456HAX,C,False,False,,,success,200,
P2004X0348,PARKVIEW COMMONS,2004,B,approve,25,project_page,P2004X0348,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2004X0348,"https://zap-api-production.herokuapp.com/projects/P2004X0348?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,,,success,200,
P2004X0386,COURTLANDT AVE APTS.,2004,B,approve,26,cpc_report_nycgov_fallback,b70ccc62-2533-e811-8129-1458d04d2538,Urban Development Action Area,C040521HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/040521.pdf,"https://zap-api-production.herokuapp.com/projects/P2004X0386?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C040521HAX,C,False,False,88-087X,,success,200,
P2004X0386,COURTLANDT AVE APTS.,2004,B,approve,26,project_page,P2004X0386,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2004X0386,"https://zap-api-production.herokuapp.com/projects/P2004X0386?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,88-087X,,success,200,
P2004X0386,COURTLANDT AVE APTS.,2004,B,approve,26,ceqr_access,88-087X,CEQR Access,88-087X,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2004X0386?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,88-087X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,cpc_report_nycgov_fallback,95fcc4f8-2433-e811-8126-1458d04dc8c8,Zoning Map Amendment,C050060ZMX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/050060.pdf,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C050060ZMX,C,False,False,04HPD020X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,cpc_report_nycgov_fallback,97fcc4f8-2433-e811-8126-1458d04dc8c8,Urban Development Action Area,C050061HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/050061.pdf,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C050061HAX,C,False,False,04HPD020X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,project_page,P2005X0040,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2005X0040,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04HPD020X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,ceqr_access,04HPD020X,CEQR Access,04HPD020X,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,04HPD020X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,cpc_report_nycgov_fallback,99fcc4f8-2433-e811-8126-1458d04dc8c8,Urban Renewal Plan and Amendments,C050062HUX CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/050062.pdf,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HU,C050062HUX,C,False,False,04HPD020X,,success,200,
P2005X0040,NUEVA ERA APARTMENTS,2004,B,approve,27,cpc_report_nycgov_fallback,78ce8664-2533-e811-8126-1458d04dc8c8,Zoning Authorization,N050075ZAX CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/050075.pdf,"https://zap-api-production.herokuapp.com/projects/P2005X0040?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZA,N050075ZAX,N,False,False,04HPD020X,,success,200,
P2005X0165,MELROSE COMMONS CORNERSTONE,2004,B,approve,28,cpc_report_nycgov_fallback,9bfcc4f8-2433-e811-8126-1458d04dc8c8,Urban Development Action Area,C050214HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/050214.pdf,"https://zap-api-production.herokuapp.com/projects/P2005X0165?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C050214HAX,C,False,False,88-087X,,success,200,
